Order_ID,Product_ID,User_ID,Order_Date,Return_Date,Product_Category,Product_Price,Order_Quantity,Return_Reason,Return_Status,Days_to_Return,User_Age,User_Gender,User_Location,Payment_Method,Shipping_Method,Discount_Applied,Region,Marketing_Channel,Customer_Tenure_Months,Product_Returnable,High_Return_Risk_Flag,Order_Weekday,Order_Month,Return_Label,Product_Margin,CLV_Estimate,Is_Weekend_Order,Return_Probability
ORD00004679,PROD00004679,USER00004679,2023-07-13,,Clothing,94.23,4,No Return,Not Returned,0.0,57,Male,City40,Debit Card,Express,8.38,West,SEO,40,1,1,Thursday,7,0,85.85000000000001,1256.4,0,0.49398484336697385
ORD00004680,PROD00004680,USER00004680,2023-12-13,2024-03-07,Toys,457.85,2,Wrong item,Returned,85.0,29,Male,City57,Credit Card,Next-Day,46.66,South,Direct Traffic,15,0,1,Wednesday,12,1,411.19000000000005,1144.625,0,0.520490212061438
ORD00004681,PROD00004681,USER00004681,2023-11-24,,Toys,400.93,5,No Return,Not Returned,0.0,55,Female,City85,Gift Card,Next-Day,32.88,North,Direct Traffic,6,0,1,Friday,11,0,368.05,1002.325,0,0.5107538349526991
ORD00004682,PROD00004682,USER00004682,2024-02-18,2023-10-29,Clothing,185.22,2,Wrong item,Returned,-112.0,57,Female,City70,Credit Card,Express,39.08,North,Referral,27,1,1,Sunday,2,1,146.14,833.49,1,0.527191626726817
ORD00004683,PROD00004683,USER00004683,2023-05-14,,Electronics,225.55,2,No Return,Not Returned,0.0,43,Male,City24,Debit Card,Express,0.43,North,Social Media,38,1,0,Sunday,5,0,225.12,1428.4833333333331,1,0.4751896867561881
ORD00004684,PROD00004684,USER00004684,2023-02-04,2024-05-14,Home,450.97,4,Defective,Returned,465.0,48,Male,City45,Gift Card,Next-Day,31.97,North,Email,4,1,1,Saturday,2,1,419.0,601.2933333333333,1,0.5044356882547734
ORD00004685,PROD00004685,USER00004685,2024-08-18,2024-09-09,Books,275.99,1,Not as described,Returned,22.0,57,Male,City3,Gift Card,Express,28.4,Central,Social Media,11,0,0,Sunday,8,1,247.59,252.9908333333333,1,0.5098876803242577
ORD00004686,PROD00004686,USER00004686,2024-05-08,2023-08-23,Clothing,90.21,3,Not as described,Returned,-259.0,62,Male,City87,Debit Card,Express,39.49,North,Direct Traffic,21,1,1,Wednesday,5,1,50.71999999999999,473.6025,0,0.5358196328992086
ORD00004687,PROD00004687,USER00004687,2023-11-03,2023-03-29,Toys,232.73,2,Not as described,Returned,-219.0,36,Male,City15,Gift Card,Next-Day,32.34,South,Social Media,30,0,0,Friday,11,1,200.39,1163.65,0,0.5155593135861815
ORD00004688,PROD00004688,USER00004688,2023-07-04,2024-11-09,Books,366.33,1,Changed mind,Returned,494.0,34,Male,City86,Credit Card,Next-Day,46.02,North,Referral,18,0,0,Tuesday,7,1,320.31,549.495,0,0.5231348712472356
ORD00004689,PROD00004689,USER00004689,2024-11-09,,Home,67.56,4,No Return,Not Returned,0.0,37,Male,City87,Credit Card,Next-Day,34.01,North,Email,35,1,0,Saturday,11,0,33.550000000000004,788.1999999999999,1,0.5272620061397888
ORD00004690,PROD00004690,USER00004690,2023-01-01,,Home,343.98,1,No Return,Not Returned,0.0,58,Female,City40,Gift Card,Next-Day,0.51,West,Referral,3,1,0,Sunday,1,0,343.47,85.995,1,0.4722691011951814
ORD00004691,PROD00004691,USER00004691,2023-10-09,,Electronics,221.12,3,No Return,Not Returned,0.0,47,Male,City54,Debit Card,Next-Day,19.1,East,Email,12,1,0,Monday,10,0,202.02,663.36,0,0.5044551711961812
ORD00004692,PROD00004692,USER00004692,2024-06-07,2024-03-31,Home,332.53,5,Defective,Returned,-68.0,31,Male,City29,PayPal,Next-Day,45.39,West,Direct Traffic,27,1,0,Friday,6,1,287.14,3740.9625,0,0.5368752620705379
ORD00004693,PROD00004693,USER00004693,2023-07-11,,Home,484.52,4,No Return,Not Returned,0.0,45,Male,City52,PayPal,Next-Day,18.74,West,Email,53,1,0,Tuesday,7,0,465.78,8559.853333333334,0,0.505209784116993
ORD00004694,PROD00004694,USER00004694,2024-07-11,,Clothing,132.17,5,No Return,Not Returned,0.0,49,Female,City55,Credit Card,Next-Day,5.63,North,Email,30,1,1,Thursday,7,0,126.54,1652.1249999999998,0,0.49310383444951483
ORD00004695,PROD00004695,USER00004695,2023-04-07,,Clothing,400.83,3,No Return,Not Returned,0.0,56,Male,City25,Debit Card,Next-Day,36.09,East,Email,21,1,1,Friday,4,0,364.74,2104.3575,0,0.514430637540175
ORD00004696,PROD00004696,USER00004696,2023-09-03,,Electronics,45.42,5,No Return,Not Returned,0.0,70,Male,City99,Credit Card,Express,28.09,North,Social Media,38,1,0,Sunday,9,0,17.330000000000002,719.1500000000001,1,0.520340472947467
ORD00004697,PROD00004697,USER00004697,2024-08-14,,Clothing,412.85,4,No Return,Not Returned,0.0,61,Male,City76,Gift Card,Standard,41.29,North,Social Media,21,1,1,Wednesday,8,0,371.56,2889.9500000000003,0,0.523580356636099
ORD00004698,PROD00004698,USER00004698,2023-12-08,2023-06-12,Books,112.31,2,Defective,Returned,-179.0,63,Male,City51,PayPal,Standard,34.62,West,Direct Traffic,60,0,0,Friday,12,1,77.69,1123.1,0,0.5168264700442253
ORD00004699,PROD00004699,USER00004699,2024-08-18,,Clothing,217.3,3,No Return,Not Returned,0.0,30,Female,City57,Gift Card,Express,0.74,South,Email,38,1,1,Sunday,8,0,216.56,2064.3500000000004,1,0.479245419256617
ORD00004700,PROD00004700,USER00004700,2024-12-10,2024-03-27,Books,80.96,5,Changed mind,Returned,-258.0,39,Female,City85,Debit Card,Express,18.97,North,SEO,40,0,0,Tuesday,12,1,61.99,1349.3333333333333,0,0.5085225156681958
ORD00004701,PROD00004701,USER00004701,2024-09-14,,Home,460.05,5,No Return,Not Returned,0.0,29,Male,City34,Gift Card,Next-Day,15.16,East,Direct Traffic,15,1,0,Saturday,9,0,444.89,2875.3125,1,0.4897599591799039
ORD00004702,PROD00004702,USER00004702,2024-12-17,2023-12-07,Toys,110.87,1,Defective,Returned,-376.0,43,Male,City33,Gift Card,Express,33.9,North,Email,18,0,0,Tuesday,12,1,76.97,166.305,0,0.5269482588269956
ORD00004703,PROD00004703,USER00004703,2023-08-28,2023-06-17,Clothing,167.99,5,Wrong item,Returned,-72.0,57,Male,City82,Debit Card,Standard,29.13,Central,Email,52,1,1,Monday,8,1,138.86,3639.783333333333,0,0.520478975533046
ORD00004704,PROD00004704,USER00004704,2023-01-01,2023-11-27,Electronics,427.52,4,Not as described,Returned,330.0,35,Female,City36,Credit Card,Express,5.58,East,Social Media,29,1,0,Sunday,1,1,421.94,4132.693333333333,1,0.4814096126516995
ORD00004705,PROD00004705,USER00004705,2024-10-10,,Books,464.66,5,No Return,Not Returned,0.0,63,Female,City45,PayPal,Standard,11.42,North,Direct Traffic,48,0,0,Thursday,10,0,453.24,9293.2,0,0.5031109624093136
ORD00004706,PROD00004706,USER00004706,2023-03-07,2024-05-16,Home,154.7,5,Not as described,Returned,436.0,38,Female,City83,PayPal,Standard,3.66,Central,Email,38,1,0,Tuesday,3,1,151.04,2449.4166666666665,0,0.4897074102246155
ORD00004707,PROD00004707,USER00004707,2023-10-02,,Home,178.42,5,No Return,Not Returned,0.0,69,Female,City77,PayPal,Next-Day,29.01,West,Email,60,1,0,Monday,10,0,149.41,4460.5,0,0.5204441763654949
ORD00004708,PROD00004708,USER00004708,2023-12-09,,Clothing,52.8,2,No Return,Not Returned,0.0,66,Female,City12,Credit Card,Express,36.99,Central,Direct Traffic,21,1,1,Saturday,12,0,15.809999999999995,184.8,1,0.5343782585857112
ORD00004709,PROD00004709,USER00004709,2023-03-24,,Clothing,274.38,3,No Return,Not Returned,0.0,36,Male,City14,Debit Card,Standard,24.06,West,SEO,17,1,1,Friday,3,0,250.32,1166.115,0,0.5068207492387636
ORD00004710,PROD00004710,USER00004710,2024-11-05,,Home,150.03,5,No Return,Not Returned,0.0,36,Male,City3,Gift Card,Next-Day,18.1,Central,Direct Traffic,41,1,0,Tuesday,11,0,131.93,2563.0125,0,0.5072930478825086
ORD00004711,PROD00004711,USER00004711,2024-08-30,2023-09-09,Toys,181.19,2,Wrong item,Returned,-356.0,57,Male,City6,Debit Card,Next-Day,19.88,East,Direct Traffic,51,0,0,Friday,8,1,161.31,1540.115,0,0.4984341286275256
ORD00004712,PROD00004712,USER00004712,2023-07-07,2023-09-15,Toys,487.72,1,Defective,Returned,70.0,53,Female,City79,Gift Card,Next-Day,4.83,West,SEO,18,0,0,Friday,7,1,482.89,731.58,0,0.4636025869708653
ORD00004713,PROD00004713,USER00004713,2024-02-24,,Books,410.13,5,No Return,Not Returned,0.0,38,Female,City52,PayPal,Standard,7.7,West,Direct Traffic,57,0,0,Saturday,2,0,402.43,9740.5875,1,0.5017218021584592
ORD00004714,PROD00004714,USER00004714,2024-05-16,2024-03-11,Clothing,281.44,3,Changed mind,Returned,-66.0,29,Male,City93,Credit Card,Express,25.02,East,Email,55,1,1,Thursday,5,1,256.42,3869.7999999999993,0,0.5062868086914757
ORD00004715,PROD00004715,USER00004715,2023-09-27,,Toys,80.71,4,No Return,Not Returned,0.0,65,Male,City59,Credit Card,Next-Day,46.84,South,Direct Traffic,37,0,0,Wednesday,9,0,33.86999999999999,995.4233333333332,0,0.5421761067860753
ORD00004716,PROD00004716,USER00004716,2023-07-23,,Home,169.6,4,No Return,Not Returned,0.0,27,Male,City27,PayPal,Express,22.4,South,SEO,60,1,0,Sunday,7,0,147.2,3392.0,1,0.5079442547400798
ORD00004717,PROD00004717,USER00004717,2024-09-23,,Home,449.21,5,No Return,Not Returned,0.0,62,Female,City95,Gift Card,Next-Day,46.41,East,Referral,38,1,1,Monday,9,0,402.8,7112.491666666666,0,0.5406736618592881
ORD00004718,PROD00004718,USER00004718,2023-09-04,,Clothing,273.58,5,No Return,Not Returned,0.0,51,Male,City21,Debit Card,Express,2.01,Central,Direct Traffic,12,1,1,Monday,9,0,271.57,1367.9,0,0.4825457217406328
ORD00004719,PROD00004719,USER00004719,2024-01-28,,Toys,375.86,5,No Return,Not Returned,0.0,54,Male,City99,Credit Card,Next-Day,10.96,North,Social Media,11,0,0,Sunday,1,0,364.9,1722.6916666666668,1,0.48736032326698453
ORD00004720,PROD00004720,USER00004720,2024-05-30,,Home,25.9,1,No Return,Not Returned,0.0,27,Male,City62,PayPal,Standard,38.06,Central,Email,48,1,0,Thursday,5,0,-12.160000000000004,103.6,0,0.5275779326186559
ORD00004721,PROD00004721,USER00004721,2024-10-05,2023-03-05,Electronics,146.28,1,Defective,Returned,-580.0,46,Female,City83,Debit Card,Next-Day,9.63,Central,Email,52,1,0,Saturday,10,1,136.65,633.88,1,0.4839576010790815
ORD00004722,PROD00004722,USER00004722,2024-03-12,,Toys,480.09,2,No Return,Not Returned,0.0,52,Male,City81,PayPal,Express,41.99,North,Social Media,49,0,1,Tuesday,3,0,438.1,3920.735,0,0.5136272488210176
ORD00004723,PROD00004723,USER00004723,2024-10-30,,Electronics,151.37,1,No Return,Not Returned,0.0,31,Male,City81,Credit Card,Next-Day,33.75,North,Social Media,20,1,0,Wednesday,10,0,117.62,252.28333333333336,0,0.523192712258315
ORD00004724,PROD00004724,USER00004724,2023-08-29,,Clothing,359.39,2,No Return,Not Returned,0.0,22,Male,City74,Debit Card,Standard,31.79,Central,Direct Traffic,9,1,1,Tuesday,8,0,327.6,539.085,0,0.5094605218056188
ORD00004725,PROD00004725,USER00004725,2024-03-16,2023-11-01,Electronics,259.69,5,Changed mind,Returned,-136.0,68,Female,City57,Debit Card,Standard,12.27,South,Social Media,1,1,0,Saturday,3,1,247.42,108.20416666666668,1,0.4943439237969241
ORD00004726,PROD00004726,USER00004726,2024-09-08,2024-06-12,Clothing,134.56,1,Defective,Returned,-88.0,44,Female,City7,Debit Card,Express,17.06,East,Referral,58,1,1,Sunday,9,1,117.5,650.3733333333333,1,0.49191341815051476
ORD00004727,PROD00004727,USER00004727,2024-03-23,,Electronics,433.48,5,No Return,Not Returned,0.0,45,Male,City27,PayPal,Express,13.02,South,SEO,3,1,0,Saturday,3,0,420.46,541.85,1,0.48260804190329265
ORD00004728,PROD00004728,USER00004728,2024-04-11,2023-04-23,Clothing,229.15,2,Wrong item,Returned,-354.0,33,Male,City1,Gift Card,Express,16.32,Central,Social Media,21,1,1,Thursday,4,1,212.83,802.025,0,0.49773332940150583
ORD00004729,PROD00004729,USER00004729,2023-09-11,2023-06-26,Clothing,471.0,5,Defective,Returned,-77.0,29,Male,City7,PayPal,Express,10.76,East,Social Media,23,1,1,Monday,9,1,460.24,4513.75,0,0.4883079620525194
ORD00004730,PROD00004730,USER00004730,2023-03-17,,Toys,189.63,5,No Return,Not Returned,0.0,35,Male,City92,Gift Card,Express,4.39,East,Referral,9,0,0,Friday,3,0,185.24,711.1125,0,0.4902057668791279
ORD00004731,PROD00004731,USER00004731,2024-12-11,,Electronics,364.29,3,No Return,Not Returned,0.0,38,Male,City34,Gift Card,Next-Day,36.99,East,Email,54,1,0,Wednesday,12,0,327.3,4917.915000000001,0,0.5196873282120232
ORD00004732,PROD00004732,USER00004732,2023-10-04,,Electronics,402.69,4,No Return,Not Returned,0.0,59,Male,City66,Debit Card,Next-Day,12.34,South,Email,19,1,0,Wednesday,10,0,390.35,2550.37,0,0.4879030857749154
ORD00004733,PROD00004733,USER00004733,2023-04-13,,Electronics,445.3,2,No Return,Not Returned,0.0,55,Female,City92,Credit Card,Express,31.14,East,Direct Traffic,45,1,1,Thursday,4,0,414.16,3339.75,0,0.5017951580378484
ORD00004734,PROD00004734,USER00004734,2024-03-22,,Toys,440.97,2,No Return,Not Returned,0.0,31,Female,City89,Credit Card,Express,3.65,East,Referral,55,0,0,Friday,3,0,437.3200000000001,4042.225,0,0.4679939256280202
ORD00004735,PROD00004735,USER00004735,2024-12-28,2024-09-20,Books,361.35,2,Changed mind,Returned,-99.0,43,Male,City73,PayPal,Next-Day,17.47,South,SEO,46,0,0,Saturday,12,1,343.88,2770.3500000000004,1,0.4886366205553606
ORD00004736,PROD00004736,USER00004736,2023-10-07,,Books,169.95,4,No Return,Not Returned,0.0,60,Female,City20,Gift Card,Express,44.01,South,SEO,52,0,0,Saturday,10,0,125.94,2945.8,1,0.5352791465490924
ORD00004737,PROD00004737,USER00004737,2024-11-11,2024-02-11,Toys,25.14,5,Changed mind,Returned,-274.0,40,Male,City96,PayPal,Standard,16.31,Central,Referral,19,0,0,Monday,11,1,8.830000000000002,199.025,0,0.5120058650734165
ORD00004738,PROD00004738,USER00004738,2024-05-04,,Clothing,415.62,1,No Return,Not Returned,0.0,70,Male,City13,Debit Card,Express,12.7,South,SEO,23,1,1,Saturday,5,0,402.92,796.605,1,0.47751014184651447
ORD00004739,PROD00004739,USER00004739,2024-01-16,,Electronics,153.87,1,No Return,Not Returned,0.0,30,Female,City28,PayPal,Express,34.97,West,Email,27,1,0,Tuesday,1,0,118.9,346.2075,0,0.5223652810104008
ORD00004740,PROD00004740,USER00004740,2023-04-25,,Home,55.52,1,No Return,Not Returned,0.0,52,Female,City97,Debit Card,Express,48.9,South,SEO,27,1,0,Tuesday,4,0,6.6200000000000045,124.92,0,0.5462618663275699
ORD00004741,PROD00004741,USER00004741,2024-04-07,,Home,15.85,5,No Return,Not Returned,0.0,64,Female,City67,Gift Card,Express,9.08,South,SEO,39,1,0,Sunday,4,0,6.77,257.5625,1,0.4967705220681145
ORD00004742,PROD00004742,USER00004742,2023-11-02,2024-10-01,Electronics,471.84,5,Not as described,Returned,334.0,38,Male,City19,Gift Card,Express,1.24,West,Referral,36,1,0,Thursday,11,1,470.6,7077.599999999999,0,0.48391163919262564
ORD00004743,PROD00004743,USER00004743,2024-07-12,2024-10-14,Books,300.75,5,Wrong item,Returned,94.0,31,Female,City42,Gift Card,Standard,11.65,West,Referral,12,0,0,Friday,7,1,289.1,1503.75,0,0.4928570638800471
ORD00004744,PROD00004744,USER00004744,2024-07-04,2024-11-03,Home,458.5,1,Wrong item,Returned,122.0,18,Female,City34,Gift Card,Next-Day,9.1,East,SEO,55,1,0,Thursday,7,1,449.4,2101.458333333333,0,0.4641044532142485
ORD00004745,PROD00004745,USER00004745,2023-09-07,,Electronics,226.77,3,No Return,Not Returned,0.0,46,Male,City93,Debit Card,Standard,3.59,East,Social Media,27,1,0,Thursday,9,0,223.18,1530.6975000000002,0,0.4835109893827876
ORD00004746,PROD00004746,USER00004746,2024-01-06,,Clothing,313.8,3,No Return,Not Returned,0.0,29,Male,City37,PayPal,Express,25.48,Central,Referral,46,1,1,Saturday,1,0,288.32,3608.7,1,0.5063093881638633
ORD00004747,PROD00004747,USER00004747,2024-06-30,2024-03-04,Clothing,428.41,1,Defective,Returned,-118.0,55,Female,City5,Gift Card,Standard,7.96,South,Direct Traffic,34,1,1,Sunday,6,1,420.4500000000001,1213.8283333333334,1,0.4686047830621066
ORD00004748,PROD00004748,USER00004748,2023-11-15,,Home,467.19,1,No Return,Not Returned,0.0,47,Male,City30,Gift Card,Next-Day,19.24,East,Direct Traffic,33,1,0,Wednesday,11,0,447.95,1284.7725,0,0.4800546101051422
ORD00004749,PROD00004749,USER00004749,2024-09-21,,Home,284.69,3,No Return,Not Returned,0.0,24,Female,City86,Credit Card,Express,12.9,North,Email,28,1,0,Saturday,9,0,271.79,1992.83,1,0.4921193749123613
ORD00004750,PROD00004750,USER00004750,2024-04-13,,Books,313.04,1,No Return,Not Returned,0.0,65,Male,City32,Debit Card,Standard,26.34,West,SEO,31,0,0,Saturday,4,0,286.70000000000005,808.6866666666667,1,0.4996496925506076
ORD00004751,PROD00004751,USER00004751,2023-02-10,,Clothing,154.81,1,No Return,Not Returned,0.0,25,Female,City10,Gift Card,Standard,36.75,West,Social Media,32,1,1,Friday,2,0,118.06,412.82666666666665,0,0.5229561513017208
ORD00004752,PROD00004752,USER00004752,2024-04-28,2023-04-11,Books,191.91,2,Wrong item,Returned,-383.0,47,Female,City71,Debit Card,Express,14.52,Central,Email,50,0,0,Sunday,4,1,177.39,1599.25,1,0.4916111948868544
ORD00004753,PROD00004753,USER00004753,2023-07-26,,Home,63.84,1,No Return,Not Returned,0.0,64,Male,City88,Credit Card,Express,48.21,West,SEO,20,1,0,Wednesday,7,0,15.630000000000004,106.4,0,0.5472220418019047
ORD00004754,PROD00004754,USER00004754,2024-01-04,,Clothing,86.57,4,No Return,Not Returned,0.0,61,Male,City52,Credit Card,Express,48.43,West,Referral,40,1,1,Thursday,1,0,38.13999999999999,1154.2666666666669,0,0.5433109091060218
ORD00004755,PROD00004755,USER00004755,2023-09-15,,Books,498.48,1,No Return,Not Returned,0.0,53,Male,City70,Credit Card,Express,15.04,North,Direct Traffic,35,0,0,Friday,9,0,483.44,1453.9,0,0.4724426729446536
ORD00004756,PROD00004756,USER00004756,2024-10-15,,Home,426.04,2,No Return,Not Returned,0.0,27,Female,City37,Gift Card,Express,14.02,Central,Social Media,31,1,0,Tuesday,10,0,412.02,2201.206666666667,0,0.4820242220003794
ORD00004757,PROD00004757,USER00004757,2024-11-27,,Home,398.5,5,No Return,Not Returned,0.0,47,Female,City100,Credit Card,Express,46.53,West,Direct Traffic,58,1,0,Wednesday,11,0,351.97,9630.416666666666,0,0.5494250057606646
ORD00004758,PROD00004758,USER00004758,2023-10-06,2024-07-29,Clothing,216.53,4,Changed mind,Returned,297.0,57,Male,City33,Gift Card,Next-Day,46.85,North,Referral,31,1,1,Friday,10,1,169.68,2237.476666666667,0,0.5393859092608039
ORD00004759,PROD00004759,USER00004759,2023-08-20,2024-09-11,Books,272.37,4,Wrong item,Returned,388.0,35,Female,City32,Gift Card,Next-Day,7.8,West,SEO,38,0,0,Sunday,8,1,264.57,3450.02,1,0.49006393954543964
ORD00004760,PROD00004760,USER00004760,2024-01-25,,Books,397.57,1,No Return,Not Returned,0.0,67,Male,City21,PayPal,Next-Day,31.55,Central,Referral,22,0,0,Thursday,1,0,366.02,728.8783333333333,0,0.5022033215342281
ORD00004761,PROD00004761,USER00004761,2023-05-26,,Books,446.65,2,No Return,Not Returned,0.0,21,Male,City28,Gift Card,Next-Day,3.59,West,Referral,45,0,0,Friday,5,0,443.06,3349.875,0,0.46785632016929835
ORD00004762,PROD00004762,USER00004762,2024-02-22,2023-07-21,Toys,414.9,4,Not as described,Returned,-216.0,42,Female,City77,Credit Card,Next-Day,42.53,West,Direct Traffic,41,0,1,Thursday,2,1,372.37,5670.299999999999,0,0.5307527135032585
ORD00004763,PROD00004763,USER00004763,2023-06-18,2023-02-16,Toys,301.27,4,Changed mind,Returned,-122.0,33,Male,City46,Gift Card,Standard,10.18,South,Social Media,9,0,0,Sunday,6,1,291.09,903.81,1,0.4892515227447517
ORD00004764,PROD00004764,USER00004764,2024-05-13,,Books,497.28,5,No Return,Not Returned,0.0,61,Female,City90,Credit Card,Express,24.18,East,Referral,52,0,0,Monday,5,0,473.1,10774.399999999998,0,0.5217393983203876
ORD00004765,PROD00004765,USER00004765,2024-05-23,2024-03-16,Electronics,177.94,2,Not as described,Returned,-68.0,29,Female,City56,PayPal,Standard,32.78,West,Direct Traffic,9,1,0,Thursday,5,1,145.16,266.91,0,0.5239751080987675
ORD00004766,PROD00004766,USER00004766,2023-07-13,,Toys,164.0,3,No Return,Not Returned,0.0,29,Male,City14,Gift Card,Standard,16.85,West,Social Media,15,0,0,Thursday,7,0,147.15,615.0,0,0.5049422261450648
ORD00004767,PROD00004767,USER00004767,2023-11-01,,Home,11.05,2,No Return,Not Returned,0.0,40,Female,City88,Credit Card,Next-Day,24.48,West,SEO,13,1,0,Wednesday,11,0,-13.43,23.941666666666663,0,0.5245640272223323
ORD00004768,PROD00004768,USER00004768,2024-06-09,,Clothing,431.76,4,No Return,Not Returned,0.0,26,Female,City21,Credit Card,Express,38.35,Central,SEO,22,1,1,Sunday,6,0,393.41,3166.24,1,0.5193792920047915
ORD00004769,PROD00004769,USER00004769,2023-11-29,2024-12-29,Home,203.23,5,Changed mind,Returned,396.0,52,Female,City18,PayPal,Next-Day,38.37,North,Email,16,1,0,Wednesday,11,1,164.86,1354.8666666666666,0,0.5313870673768686
ORD00004770,PROD00004770,USER00004770,2024-12-30,2024-12-23,Toys,367.2,3,Wrong item,Returned,-7.0,22,Female,City16,PayPal,Express,45.35,West,Direct Traffic,32,0,0,Monday,12,1,321.85,2937.5999999999995,0,0.5284111426913363
ORD00004771,PROD00004771,USER00004771,2024-02-29,2024-02-15,Books,442.74,5,Defective,Returned,-14.0,53,Male,City45,Gift Card,Next-Day,35.49,North,Social Media,2,0,1,Thursday,2,1,407.25,368.94999999999993,0,0.5090673126235226
ORD00004772,PROD00004772,USER00004772,2024-01-17,,Clothing,225.71,2,No Return,Not Returned,0.0,20,Female,City34,PayPal,Next-Day,12.44,East,Referral,26,1,1,Wednesday,1,0,213.27,978.0766666666666,0,0.49223033604918914
ORD00004773,PROD00004773,USER00004773,2023-11-13,,Electronics,186.7,5,No Return,Not Returned,0.0,66,Male,City75,PayPal,Standard,9.84,South,SEO,14,1,0,Monday,11,0,176.86,1089.0833333333337,0,0.49711137694072066
ORD00004774,PROD00004774,USER00004774,2023-11-17,2023-06-07,Clothing,257.82,3,Wrong item,Returned,-163.0,60,Female,City21,Credit Card,Next-Day,37.12,Central,Social Media,59,1,1,Friday,11,1,220.7,3802.845,0,0.5212815016292581
